,created_at,text,screen_name,followers,friends,rt,fav,0,0,0,0,0
3544,Mon Jun 12 12:12:39 +0000 2017," '""RT @NHSMillion: Jeremy Hunt has just been re-appointed as Health Secretary by Theresa May - pls RT if you agree it is an utter disg… ""'", 'ipugh1',21,93,0,0,0,0,0,26,None
3545,Mon Jun 12 12:12:39 +0000 2017," '""Im seeing a lot of sassy memes about the queen being like Theresa May? Theresa MAY NOT MORE LIKE IM THE BASTARD QUEEN""'", 'sillyolddaniel',4189,1963,0,0,0,0,0,23,right
3546,Mon Jun 12 12:12:39 +0000 2017," '""@ethicalgoldco @BBCNews Tories trying to divide &amp; rule &amp; its biting them on the arse... 😞""'", 'F_O_R_E_S_TBOY',931,1139,0,0,3,0,0,16,right
3547,Mon Jun 12 12:12:39 +0000 2017," '""RT @scandifriend: @APHClarkson But what are the Tories offering anyone interested in cooperative capitalism? Nothing. Still fixated o… ""'", 'Peradventur3',1931,4997,0,0,1,0,0,19,right
3548,Mon Jun 12 12:12:40 +0000 2017," '""Labour are about to learn what Republican learned with Tea Party and Trump. Only we are isolated and noone is going to care.""'", 'LisaMuggeridge',4388,4449,0,0,2,0,0,23,0
3549,Mon Jun 12 12:12:40 +0000 2017," '""RT @SamCoatesTimes: May seeking a governing majority with at least 2 opposing factions - 10 socially conservative DUPers &amp; 13 socially libe…""'", 'christinamartin',3106,1163,0,0,0,0,0,22,right
3550,Mon Jun 12 12:12:41 +0000 2017," '""RT @Robert___Harris: Michael Gove on Theresa May: “I think she’s doing a fantastic job.” Shafts of exquisite comedy pierce the gloom https:…""'", 'BoogWinchester',1058,1241,0,0,1,0,0,22,right
3551,Mon Jun 12 12:12:40 +0000 2017," '""RT @PoliticsScot: If @theSNP put down a motion calling for the UK to stay in the single market it will be interesting to see how the new To…""'", 'wimthetim',1418,215,0,0,0,0,0,28,0
3552,Mon Jun 12 12:12:41 +0000 2017," '""RT @MatthewBevan: John Oliver flew the real Lord Buckethead to NYC to pitch him as a Brexit negotiator for Theresa May. https://t.co/8eNR7a…""'", 'MatiWatiAlt',16,66,0,0,2,0,0,22,right
3553,Mon Jun 12 12:12:41 +0000 2017," '""And just like that I hate Jeremy Corbyn again https://t.co/o6N17gAIOW""'", 'adambell94',262,444,0,0,1,0,0,10,left
3554,Mon Jun 12 12:12:41 +0000 2017," '""@AndrewFairbairn Yeah but the alternative is Theresa may""'", 'hardwario',119,1002,0,0,0,0,0,8,right
3555,Mon Jun 12 12:12:41 +0000 2017," '""RT @JustMike1976: Should there be another #GeneralElection this year? #hungparliament #DUPdeal #Labour #Tories #politics #polls""'", 'debsjdp',39,177,0,0,0,0,0,15,0
3556,Mon Jun 12 12:12:41 +0000 2017," '""DOMINIC LAWSON: Tory plot to derail Brexit\nhttps://t.co/5nN1JQIMi1 via @MailOnline""'", 'anncaswell2',1369,200,0,0,1,0,0,9,right
3557,Mon Jun 12 12:12:41 +0000 2017," '""RT @joerichlaw: Britain came close to electing a Marxist Labour Government last week - it must never get so close again @GuidoFawkes https:…""'", 'Womblesub',400,1502,0,0,0,0,0,23,left
3558,Mon Jun 12 12:12:42 +0000 2017," '""RT @PoliticsScot: If @theSNP put down a motion calling for the UK to stay in the single market it will be interesting to see how the new To…""'", 'Brown666W',2616,3662,0,0,0,0,0,28,0
3559,Mon Jun 12 12:12:42 +0000 2017," '""RT @gizm0j0e: Cant believe Theresa May has spent the whole wknd putting together a new cabinet..\n\nThe countrys up shit creek &amp; shes doin…""'", 'wiregooner',736,1187,0,0,2,0,0,23,right
3560,Mon Jun 12 12:12:42 +0000 2017," '""RT @shanalala_: Someone calling Theresa May a whore inspired this thread but when Diane Abbott gets constant racist sexist abuse yo… ""'", 'miahere_',1806,931,0,0,0,0,0,22,right
3561,Mon Jun 12 12:12:42 +0000 2017," '""Please RT #fashion #style Tory Burch - Castaway Canvas Flat Espadrille https://t.co/icDN7zFkca https://t.co/WEuyExAPbr""'", 'FashionFeedsBlg',335,347,0,0,2,0,0,13,right
3562,Mon Jun 12 12:12:42 +0000 2017," '""RT @davidmcmusic: I love this guy. These videos should be available on the NHS. Thats OUR NHS btw. ❤️\n#videoprescription https://t.co/WJn2…""'", 'calvincasino',1244,2668,0,0,4,0,0,20,0
3563,Mon Jun 12 12:12:42 +0000 2017," '""Theresa May delays Queens Speech as she grapples to lead minority government https://t.co/X7mHnSTEfe""'", 'KevinRBeckenham',203,905,0,0,1,0,0,13,right
3564,Mon Jun 12 12:12:42 +0000 2017," '""RT @mikecoulson48: Watch RT channel at 6.25pm see the LIES Tories have been telling us about NHS Dr Gill reckons it will not be around afte…""'", 'naifa14',786,752,0,0,1,0,0,26,right
3565,Mon Jun 12 12:12:42 +0000 2017," '""RT @streboria: @DavidLammy Hi David. Im a pro-EU Labour member/voter and Im very confused about our position. Have we really giv… ""'", 'SakinaChenot',225,565,0,0,2,0,0,22,left
3566,Mon Jun 12 12:12:42 +0000 2017," '""The Book of Jeremy Corbyn &gt;&gt; https://t.co/hFJvH7A7cu via @NewYorker""'", 'BienneHuisman',4418,1980,0,0,1,0,0,9,left
3567,Mon Jun 12 12:12:43 +0000 2017," '""A labour Queen Speech ?\n1 - https://t.co/CWrigNIRw4\n2 - If not registered do it now!!!\nhttps://t.co/dlNdfxkjcw \n3 - Get others to as well""'", 'soundpolitic',304,216,0,0,2,0,3,21,0
3568,Mon Jun 12 12:12:43 +0000 2017," '""RT @rachshabi: Corbyn revived the Labour party by tacking left. Amazing how so many of those who got everything wrong still refuse to ackno…""'", 'markrowantree',3483,4944,0,0,1,0,0,24,left
3569,Mon Jun 12 12:12:43 +0000 2017," '""RT @cartoonmovement: Today is World Day Against Child Labour. Check out or cartoon collection: https://t.co/0KWOpmUZdk #NoChildLabour https…""'", 'ELFER',154,517,0,0,2,0,0,17,0
3570,Mon Jun 12 12:12:44 +0000 2017," '""RT @BAKKOOONN: theresa may is forming a political party with a marching band named PUD is basically what ive gathered""'", 'en_ligne_',53,367,0,0,0,0,0,20,0
3571,Mon Jun 12 12:12:44 +0000 2017," '""RT @MikeBuss: Should we have another #GeneralElection before the end of 2017? #GeneralElection #GE2017 #VOTE2017 #Conservatives #Labour #SN…""'", 'LuciaBriois',744,1380,0,0,0,0,0,18,0
3572,Mon Jun 12 12:12:44 +0000 2017," '""RT @chunkymark: Theresa Mays Tories Out Now!!! Jeremy Hunt stays in charge of NHS the utter contempt for the country is shocking https://t…""'", 'roblwilson',1713,139,0,0,0,0,3,23,None
3573,Mon Jun 12 12:12:43 +0000 2017," '""RT @brianmoore666: It was defeated by a vote of 11 - 10 in cabinet. https://t.co/WDW5CZK6Sr""'", 'andrewmarksinHK',50,134,0,0,2,0,0,15,0
3574,Mon Jun 12 12:12:44 +0000 2017," '""RT @dancrawford85: Jeremy Corbyn promises to unify the Labour Party and reach out to rebel MPs: https://t.co/ioA5NZoIN1""'", 'NewsRichs789',2828,3166,0,0,1,0,0,17,left
3575,Mon Jun 12 12:12:44 +0000 2017," '""One of several European cartoons at Mays expense - this one showing Brexit hampered by ballot boxes! https://t.co/CZOJMqAS92""'", 'pithypolly',72,75,0,0,1,0,1,18,0
3576,Mon Jun 12 12:12:44 +0000 2017," '""🌐 Softening Brexit? Europe eyes opportunity in Theresa May’s weakened govt https://t.co/Gg901AT9Vz #NewsWorld… https://t.co/Z1tlf6PBBi""'", 'NEWSdotCLUB',446,2380,0,0,2,0,0,14,right
3577,Mon Jun 12 12:12:44 +0000 2017," '""Theresa May is now the unelected leader of an unelected government. Im not quite sure were doing this whole democracy thing right.""'", 'ThomasK20675745',52,50,0,0,2,0,0,22,right
3578,Mon Jun 12 12:12:44 +0000 2017," '""RT @tom_watson: We will be pressing Theresa May until she gives answers. https://t.co/8M0gX0RUnr""'", 'MalkabMalka',402,584,0,0,2,0,0,13,right
3579,Mon Jun 12 12:12:44 +0000 2017," '""RT @Independent: Michael Gove is now Environment Secretary and everyones making the same joke https://t.co/ytNIM02Swh""'", 'MsMGeog',24,117,0,0,1,0,0,15,0
3580,Mon Jun 12 12:12:44 +0000 2017," '""RT @MichaelLCrick: Tom Watson has written to Theresa May asking whether Rupert Murdoch ever suggested to you Michael Gove should be given…""'", 'y2kshack',903,1036,0,0,0,0,0,22,right
3581,Mon Jun 12 12:12:44 +0000 2017," '""You mean Corbyn didnt just discover his Nina Turner this year ??? https://t.co/xoZ36huak8""'", 'T_FisherKing',4012,720,0,0,1,0,0,13,left
3582,Mon Jun 12 12:12:45 +0000 2017," '""@LBC Need to know Labours position re; Brexit?\n\nIts in the manifesto...""'", 'Au_ShiRa',936,2745,0,0,3,0,0,11,0
3583,Mon Jun 12 12:12:45 +0000 2017," '""@lfmcevoy The last thing the Tory party is going to do now is shift to the economic right unless they are genuinely insane""'", 'AMcNeillPeel',272,544,0,0,0,0,0,23,right
3584,Mon Jun 12 12:12:45 +0000 2017," '""RT @FinancialTimes: Emmanuel Macron will offer no mercy to Theresa May https://t.co/vXeYbabHo1""'", 'alexcburrows',2921,2002,0,0,1,0,0,12,right
3585,Mon Jun 12 12:12:45 +0000 2017," '""RT @JohnHealey_MP: Tories claim housing is a priority but four days on still no housing minister. Labour would be setting up a new Housing…""'", 'LabourEWS',228,215,0,0,1,0,0,24,None
3586,Mon Jun 12 12:12:45 +0000 2017," '""Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK ~ https://t.co/eDfwGEDZl1""'", 'mikekirbyone',6071,5564,0,0,1,0,0,16,left
3587,Mon Jun 12 12:12:45 +0000 2017," '""RT @Snafflepuss: Fucking shambles. Queens Speech delayed as Tories work on DUP deal https://t.co/bXxWdBYNTr https://t.co/X8Y92g0Jl8""'", 'Concorde004',877,1294,0,0,3,0,0,15,right
3588,Mon Jun 12 12:12:45 +0000 2017," '""RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…""'", 'SueAuthor',2440,2434,0,0,0,0,0,23,right
3589,Mon Jun 12 12:12:45 +0000 2017," '""@MaisonGladys more specifically Germany which has a terrible record on new business startups.. its why dominated w… https://t.co/E6RUIHjyqS""'", 'platinumshore',3558,4718,0,0,3,0,0,18,0
3590,Mon Jun 12 12:12:45 +0000 2017," '""RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…""'", 'PoliticsUKTD',918,326,0,0,0,0,1,21,0
3591,Mon Jun 12 12:12:46 +0000 2017," '""RT @jimwaterson: Boris Johnson writes for The Sun and claims the Tories won Clwyd South against the odds. One problem: didnt happen… ""'", 'ThatchP',233,683,0,0,1,0,0,23,right
3592,Mon Jun 12 12:12:46 +0000 2017," '""RT @Konnie_Huq: The same Arlene Foster who met UDA 2 weeks ago days after theyd shot and killed a man in front of his 3 year old i… ""'", 'AlexBullamore3',92,178,0,0,0,0,0,29,0
3593,Mon Jun 12 12:12:46 +0000 2017," '""RT @DailySquat: IKEA refuses return of Theresa May’s shoddily built cabinet\nhttps://t.co/tVwhspFAXb https://t.co/xCu1UKQSUY""'", 'stevegizmoclark',229,670,0,0,2,0,0,12,right
3594,Mon Jun 12 12:12:46 +0000 2017," '""RT @HeySar4h: the first five words is all we needed to know x https://t.co/9Wnnj6eTtc""'", 'izziebleach',289,220,0,0,1,0,0,14,0
3595,Mon Jun 12 12:12:46 +0000 2017," '""RT @GOAT_Lookalikes: Theresa May went from thinking she had a landslide size lead in the polls to having to make a government with Paul… ""'", 'polargbear',830,4952,0,0,0,0,0,25,right
3596,Mon Jun 12 12:12:46 +0000 2017," '""RT @Independent: Jme has the perfect message for old people angry at him for getting out the youth vote https://t.co/NuQjk32TYv""'", 'Jaduk99',628,2215,0,0,1,0,0,20,0
3597,Mon Jun 12 12:12:46 +0000 2017," '""RT @ElectCalculus: NEW BOUNDARIES DEAL FRESH BLOW TO TORIES. Cons are not helped much by new boundaries - and are still in a minority. http…""'", 'PoliticsUKTD',918,326,0,0,2,0,0,25,0
3598,Mon Jun 12 12:12:46 +0000 2017," '""How much will continuing to prop up Theresa May cost us? Millions already spent on a Hung Parliament. The 10 DUP votes will cost millions. 😑""'", 'KitchandBot',1957,1786,0,0,2,0,0,26,right
3599,Mon Jun 12 12:12:46 +0000 2017," '""RT @redflag3rd: @James4Labour @jeremycorbyn @Conservatives So you remember JC saying that after his 2nd win as Leader James its cos… ""'", 'wearzel',1652,3016,0,0,0,0,0,21,0
3600,Mon Jun 12 12:12:46 +0000 2017," '""Former Obama Deputy Chief of Staff and UK Conservative Party hired gun Jim Messina hasnt tweeted since the Tories… https://t.co/KVC5QsQgb1""'", 'GiovanniTorre',1557,614,0,0,1,0,0,20,right
3601,Mon Jun 12 12:12:47 +0000 2017," '""RT @TheCanarySays: Just dont\n\nClive Lewis just gave a stark warning to any Labour MPs plotting against Corbyn [AUDIO]\n\nhttps://t.co/wmCOlG…""'", 'InfiniteCosmoz',104,278,0,0,1,0,0,18,left
3602,Mon Jun 12 12:12:47 +0000 2017," '""RT @LabourAnimalRG: BAD NEWS FOR FOXES &amp; BADGERS! Gove is DEFRA secretary he is for badger culling and pro-hunt #StopTheCull… ""'", 'femalewarri0r',389,664,0,0,0,0,1,21,0
3603,Mon Jun 12 12:12:48 +0000 2017," '""RT @acicconeyouth: This Police community accounts tweet just threw perfect shade on Theresa May #mondaymotivation #ToriesOut https://t.co/…""'", 'AlHarding1',6,35,0,0,1,0,0,17,right
3604,Mon Jun 12 12:12:48 +0000 2017," '""RT @TomLondon6: This is a democratic revolution\n\nThe years of selfish divisive nasty Thatcherism are coming to an end\n\nEveryone has… ""'", 'AndersTingsBone',1706,5002,0,0,0,0,0,20,0
3605,Mon Jun 12 12:12:48 +0000 2017," '""Strong and st...\nDUP coalition of chaos\nDelayed Queens Speech\nTory leadership race behind closed doors\nConfusion over Brexit negotiations""'", 'lukejcr',2172,1711,0,0,3,0,0,16,0
3606,Mon Jun 12 12:12:48 +0000 2017," '""RT @ShiptonMartin: Orange Order asks DUP to use banned sectarian march in negotiations with Theresa May https://t.co/RcKvz4ptVR""'", 'denspw',1158,2502,0,0,1,0,0,17,right
3607,Mon Jun 12 12:12:48 +0000 2017," '""RT @holland_tom: Oh. I was under the impression from my Twitter feed that Labour had somehow won... https://t.co/OXcPM7DIjh""'", 'i_inkling',438,807,0,0,5,0,0,18,left
3608,Mon Jun 12 12:12:48 +0000 2017," '""RT @PeterStefanovi2: Corbyn is on standby as Tories lurch deeper into crisis https://t.co/HA8686FoxY""'", 'clarinsqueen',2831,2815,0,0,1,0,0,13,None
3609,Mon Jun 12 12:12:48 +0000 2017," '""RT @BenGelblum: Could Labour HQ have won more seats if they hadnt just focussed on protecting safe seats? https://t.co/KQ2QmiuGft""'", 'LondonEconomic',56857,56886,0,0,1,0,0,19,left
3610,Mon Jun 12 12:12:48 +0000 2017," '""RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…""'", 'BeatCityTone',1978,1883,0,0,0,0,0,23,right
3611,Mon Jun 12 12:12:49 +0000 2017," '""wheeeey https://t.co/GRbPCW9C3Q""'", 'SCFCJosh96',1588,1279,0,0,1,0,0,2,0
3612,Mon Jun 12 12:12:49 +0000 2017," '""@fatnutss @guardian one final attempt. Labour won the battle but the war goes on.""'", 'davelisterscrak',223,344,0,0,2,0,0,14,left
3613,Mon Jun 12 12:12:49 +0000 2017," '""RT @lucyybarnes: risky activities help you in later life\ntheresa may:\n\n#aqaenglish https://t.co/sVgOa7bBht""'", 'spacenerdlester',440,694,0,0,1,0,0,11,0
3614,Mon Jun 12 12:12:49 +0000 2017," '""RT @thebetterindia: Help India’s Kids Regain Their Lost Childhood. Find out How to Help Stop Child Labour\n#WorldDayAgainstChildLabour… ""'", 'anirban1970',452,74,0,0,1,0,0,18,0
3615,Mon Jun 12 12:12:49 +0000 2017," '""A significant loss during #GE2017 was SNP MP @TasminaSheikh. She spoke out passionately for the oppressed people of #Yemen. Terrible update.""'", 'rob_cart123',1941,3156,0,0,3,0,0,21,0
3616,Mon Jun 12 12:12:49 +0000 2017," '""RT @nataliesedacca: Worrying (if not surprising) that lack of majority in #GE2017 not putting #TheresaMay off such draconian attacks https:…""'", 'ConsiderMiranda',397,224,0,0,0,0,0,20,0
3617,Mon Jun 12 12:12:49 +0000 2017," '""RT @alfonslopeztena: I guess whether DUP were the only ones who won and won... https://t.co/NhthEVM0fh""'", 'MadMontesaurus',598,412,0,0,4,0,0,15,0
3618,Mon Jun 12 12:12:49 +0000 2017," '""Brexit talks delayed-despite Theresa May saying theyd start next Monday https://t.co/lAeYGMTC18 11 days after election #conservative #tory""'", 'rachellh',2309,5001,0,0,1,0,0,17,right
3619,Mon Jun 12 12:12:49 +0000 2017," '""RT @AbiWilks: Dont ever let anyone convince you your vote doesnt matter https://t.co/QCH9RpbZNb""'", '_leedavidson',162,263,0,0,1,0,0,13,0
3620,Mon Jun 12 12:12:49 +0000 2017," '""RT @montie: The Tory MP who predicted the Corbyn surge: @Halfon4Harlow (might be worth giving him a role in stopping it growing) https://t.…""'", 'tillers2214',158,273,0,0,1,0,0,23,None
3621,Mon Jun 12 12:12:49 +0000 2017," '""RT @YvetteCooperMP: TMay cant carry on as if election never happened. Need cross party commission to negotiate Brexit not Tory cabal https…""'", 'garyeason',948,654,0,0,1,0,0,22,right
3622,Mon Jun 12 12:12:49 +0000 2017," '""RT @Riddok1: @ruth_wishart @moocowe Thats goodbye to the GFA \nand hello to the Tories reopening old wounds with direct rule bac… ""'", 'hazelglasgow',3957,1739,0,0,0,0,0,22,right
3623,Mon Jun 12 12:12:49 +0000 2017," '""RT @chunkymark: Theresa Mays Tories\nNO Manifesto \nNO Mandate \nNO Majority https://t.co/cDWGtt4LKi""'", 'ElaineNiddery',2036,2912,0,0,1,0,0,11,right
3624,Mon Jun 12 12:12:49 +0000 2017," '""Great selection of Guardian headlines - take a look 😏 https://t.co/5ZsjRlBYFF #JC4PM #Labour""'", 'JeremyCorbyn4PM',135813,44443,0,0,1,0,0,13,0
3625,Mon Jun 12 12:12:50 +0000 2017," '""@grantshapps If both yourself &amp; the Tory party in general dont see the risk to the peace process of an arrangement with DUP youre deluded""'", 'scully1066',76,532,0,0,0,0,0,25,right
3626,Mon Jun 12 12:12:50 +0000 2017," '""@RTUKnews @theresa_may in fact i think i will start donating to old jezza https://t.co/k8rgw4sPfa""'", 'stevevnicks',16,31,0,0,1,0,0,14,0
3627,Mon Jun 12 12:12:50 +0000 2017," '""RT @Robert___Harris: Michael Gove on Theresa May: “I think she’s doing a fantastic job.” Shafts of exquisite comedy pierce the gloom https:…""'", 'LilithCrane',272,349,0,0,1,0,0,22,right
3628,Mon Jun 12 12:12:50 +0000 2017," '""RT @severusd: Theresa May has carefully reflected on the election result and decided that the British public were telling her to reappoint…""'", 'ThreadbarePanda',173,589,0,0,0,0,0,22,right
3629,Mon Jun 12 12:12:50 +0000 2017," '""RT @Defiaye: Pete Wishart: EVEL rule will have to be dumped for Tory-DUP pact to function https://t.co/f8ci95NnwG""'", 'roblwilson',1713,139,0,0,1,0,0,17,0
3630,Mon Jun 12 12:12:50 +0000 2017," '""RT @NHSMillion: Jeremy Hunt has just been re-appointed as Health Secretary by Theresa May - pls RT if you agree it is an utter disg… ""'", 'Mr_Dey',93,129,0,0,0,0,0,26,None
