created_at,text,screen_name,followers,friends,rt,fav
'Mon Jun 12 12:13:01 +0000 2017', '"RT @paulwaugh: Remember Mays Coalition of chaos attack on Labour? Now Queens Speech/Brexit talks delayed as DUP deal unresolved https:/…"', '3BlockM', 2782, 2927, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"RT @jkirchick: Whats silly? Corbyn lost an election Labour ought to have won, and would have won were anyone but Corbyn leader. https://t.…"', 'RaisingASDKids', 3073, 289, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"RT @davidschneider: This is agony to watch. It’s like the scene in A.I. where the robot boy tries to eat food and slowly malfunctions.\nhttp…"', 'EnvelopeBrown', 246, 793, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"Dogs werent the only animals causing a stir at the polls yesterday https://t.co/3kZAMMTsCf"', 'indy100', 125291, 438, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"RT @Xhakaed: And the internet came up with anti-Theresa May memes for free lmaoooo what an L https://t.co/e0ZlHcSRzo"', 'Zifi1997', 199, 339, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"RT @csfoot: After #GE2017 &amp; with #brexit ahead, #socialcare cant be allowed to fall back into domestic policy purgatory\nhttps://t.co/cC1db…"', 'thornton_dt', 1070, 928, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"RT @Defiaye: I care as much about Theresa May as she does about the 30,000 dead disabled people murdered by the UKGov https://t.co/JOxFQVSx…"', 'roblwilson', 1713, 139, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"RT @Controversialnk: And they want Boris to be Prime Minister 😂😂😂😂😂😂😂😂😂 https://t.co/gBywxptfIo"', 'suegray834', 841, 1212, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"RT @NHAparty: Tories have borrowed record amounts. Yet boosted UK debt AND cut services. WHAT HAVE THEY DONE WITH THE MONEY? https://t.co/g…"', 'Kotaatok', 469, 660, 0, 0
'Mon Jun 12 12:13:01 +0000 2017', '"RT @lennythepen: This is astonishing. What I was talking about earlier.\nDisgraceful abuse of power.\nSelling the people down the rive… "', 'RedRumsBum', 1079, 1921, 0, 0
'Mon Jun 12 12:13:02 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'Divya4545', 0, 1, 0, 0
'Mon Jun 12 12:13:02 +0000 2017', '"RT @lilyallen: Labour Voters  , did you vote ?"', 'forgetcape', 12053, 2776, 0, 0
'Mon Jun 12 12:13:02 +0000 2017', '"RT @Nick_Pettigrew: Columnists telling me I should feel sorry for Theresa May, though. https://t.co/tRZPisGSms"', 'amyloulily', 575, 2625, 0, 0
'Mon Jun 12 12:13:02 +0000 2017', '"@markiliff I dont believe a word the Tories say."', 'jacquep', 4171, 4998, 0, 0
'Mon Jun 12 12:13:02 +0000 2017', '"RT @derasachasauda: #WorldDayAgainstChildLabour Child labour hinders children from blossoming &amp; kill their aspirations to do something… "', 'kanchangoyal11', 329, 110, 0, 0
'Mon Jun 12 12:13:02 +0000 2017', '"For how many decades have hard nosed bosses used that threat to its workers in order to shore up the Tories? https://t.co/xUcnj8zKG7"', 'psains659', 2339, 2279, 0, 0
'Mon Jun 12 12:13:02 +0000 2017', '"If you hadnt purged so many members membership would be nearer 1m https://t.co/IgCiOEyJxa"', 'reperioverum', 887, 901, 0, 0
'Mon Jun 12 12:13:02 +0000 2017', '"RT @EL4JC: The Labour Party must unite. But why is it always us, that have to reach out?"', 'soundpolitic', 304, 216, 0, 0
'Mon Jun 12 12:13:02 +0000 2017', '"RT @Harryslaststand: Its no small thing when a government cant deliver its  #queensspeech on time as it indicates crisis within the hall…"', 'BillyRubin69', 2066, 1274, 0, 0
'Mon Jun 12 12:13:02 +0000 2017', '"RT @benfolley: ENJOY!\n@DavidDavisMP The campaign went wrong - it didnt work\n@adamboultonSKY The manifesto was rubbish?… "', 'leftnoaddress', 82, 699, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"@drphiliplee1 @TechnicallyRon Can see why dementia tax struck such a chord with mail/tory voters"', 'charlessr1956', 46, 303, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"RT @Land_Matrix: #landmatrix in action: Labour Market Effects of Large-Scale Agricultural Investment... https://t.co/lVF9raEnZo @GIGA_Ins…"', 'GIGA_Institute', 2337, 764, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"RT @notgivinguponeu: Lord Heseltine warns Tories to lance the boil of Brexit https://t.co/jA8APsEocR"', 'stratford4eu', 295, 199, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"RT @GreekAnalyst: Theresa May negotiating with the EU over Brexit after the UK election. https://t.co/qEViaPhaY7"', 'sdabadie1', 11, 41, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"RT @NeilClark66: Queens Speech delayed.Time for Tories to go &amp; make way for #JeremyCorbyn- the man with momentum.. RT if u agree https:/…"', 'Resourceful1942', 186, 253, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"RT @OwenJones84: Under Theresa May as Home Secretary, LGBT refugees had to film themselves having sex to prove they were LGBT. https://t.…"', '0MHaley', 161, 509, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"Emmanuel Macron will offer no mercy to Theresa May https://t.co/Koy0uIpG17"', 'IrishTimesOpEd', 7615, 134, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"RT @WestmonsterUK: TORY BREXIT BACKSLIDE\n- Cabinet Ministers pushing to water down\n- Minister: Public dont know what they want https://t…"', 'philipjonesfang', 193, 291, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"RT @thisnorthernboy: I havent read a better summary of the mess Britain finds itself in than this - https://t.co/6ATaGcllB9\n\n#brexit #GE20…"', 'jetpackxmas', 122, 373, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'ashugk5', 615, 184, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"RT @ShiptonMartin: Orange Order asks DUP to use banned sectarian march in negotiations with Theresa May https://t.co/RcKvz4ptVR"', 'sproggar', 428, 200, 0, 0
'Mon Jun 12 12:13:03 +0000 2017', '"RT @carmel_prescott: C,mon you young voters . The future of politics is in your own hands . Please use your power ✊️ https://t.co/TL6BZp5Oj7"', 'simonbamkin', 310, 388, 0, 0
'Mon Jun 12 12:13:04 +0000 2017', '"@Gurmeetramrahim on #WorldDayAgainstChildLabour v take pledge to eradicate child labour!#StopChildLabour"', 'BhullarArminder', 66, 117, 0, 0
'Mon Jun 12 12:13:04 +0000 2017', '"RT @Staircase2: #JohnWoodcock is an arse (its official)\n(His pinned tweet...) https://t.co/xhzLyOguM5"', 'cwugraham', 1530, 1451, 0, 0
'Mon Jun 12 12:13:04 +0000 2017', '"RT @RobMax4: Ireland’s prime minister warns Theresa May over deal with DUP https://t.co/kJBRgQ5qNm"', 'PCKJ3627', 3202, 3550, 0, 0
'Mon Jun 12 12:13:04 +0000 2017', '"RT @YvetteCooperMP: TMay cant carry on as if election never happened. Need cross party commission to negotiate Brexit not Tory cabal https…"', 'hallsi1987', 62, 500, 0, 0
'Mon Jun 12 12:13:04 +0000 2017', '"RT @JohnHealey_MP: Tories claim housing is a priority but four days on still no housing minister. Labour would be setting up a new Housing…"', 'peersja', 63, 121, 0, 0
'Mon Jun 12 12:13:04 +0000 2017', '"RT @nomadreturns: ...Boris called for everyone else to get on with it, whilst the PM calls a postponement on the Queens Speech. https://…"', 'Concorde004', 877, 1294, 0, 0
'Mon Jun 12 12:13:04 +0000 2017', '"RT @skydavidblevins: Things Theresa May didnt expect to find on her agenda this summer... #Drumcree https://t.co/1LxjNkOf1g"', 'martinolsson7', 5669, 4865, 0, 0
'Mon Jun 12 12:13:04 +0000 2017', '"RT @Xhakaed: And the internet came up with anti-Theresa May memes for free lmaoooo what an L https://t.co/e0ZlHcSRzo"', 'JahedMahmood', 117, 65, 0, 0
'Mon Jun 12 12:13:05 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'harpalrajput00', 104, 247, 0, 0
'Mon Jun 12 12:13:05 +0000 2017', '"RT @NHSMillion: Just a week ago we were heading for a huge Tory majority but we proved we can all make a difference &amp; that this isn… "', 'KenSheppard3', 177, 186, 0, 0
'Mon Jun 12 12:13:05 +0000 2017', '"RT @alexnunns: Wall to wall Tory strife on the news. Im beginning to feel nostalgic for Labour strife, I feel left out."', 'blue_sky_bubble', 258, 497, 0, 0
'Mon Jun 12 12:13:05 +0000 2017', '"RT @naijaplayground: UK POLLS; Reports Suggest Win For PM Theresa May https://t.co/L5FMizX4TQ"', 'Austilord', 1456, 4816, 0, 0
'Mon Jun 12 12:13:05 +0000 2017', '"RT @sirandyallen: @BBCRadio2 @theJeremyVine and what would you rather, the youth not get involved in politics??? Let the tories have it all…"', 'hants_hippy', 1765, 1782, 0, 0
'Mon Jun 12 12:13:05 +0000 2017', '"#queensspeech Tory backbenchers insist on foxskin rather than goat"', 'DaveLon', 49, 103, 0, 0
'Mon Jun 12 12:13:05 +0000 2017', '"RT @NadineElEnany: Yes @guardian began revising the historical record of its propaganda against #Corbyn on election results day https://t.c…"', 'MonaBaker11', 2528, 326, 0, 0
'Mon Jun 12 12:13:05 +0000 2017', '"RT @JonnElledge: Oh to be in the room when the Tories ask 10 DUP MPs to support a plan which would cost three of them their jobs. https://t…"', 'JaniceLRobinson', 954, 1305, 0, 0
'Mon Jun 12 12:13:05 +0000 2017', '"RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…"', 'SueAuthor', 2440, 2434, 0, 0
'Mon Jun 12 12:13:05 +0000 2017', '"RT @RCorbettMEP: The dubious #DUP needs investigating, not receiving an offer of privileged \ninfluence on #Government :\nhttps://t.co/iIUCzz…"', 'LilithCrane', 272, 349, 0, 0
'Mon Jun 12 12:13:05 +0000 2017', '"RT @MichaelLCrick: Tom Watson has written to Theresa May asking whether Rupert Murdoch ever suggested to you Michael Gove should be given…"', 'aceofspadesmob1', 244, 406, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"RT @JamieMeWrites: If Theresa May cant make the Queens Speech I know a guy wholl step in short notice. https://t.co/gdHYzKXJID"', 'KenKenhall65', 5599, 5086, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"RT @joerichlaw: Len McCluskey can select £1,200-a-night luxury casino hotels in Monaco, but not winning Labour leaders @gerard_coyne https:…"', 'Womblesub', 400, 1503, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"By @gideonrachman: Emmanuel Macron will offer no mercy to Theresa May https://t.co/8pojLh60GO  @FT #macron #brexit"', 'V_Pikkarainen', 3638, 4539, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"RT @lucyybarnes: risky activities help you in later life\ntheresa may:\n\n#aqaenglish https://t.co/sVgOa7bBht"', 'rheasymonds', 975, 1908, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'seemamehra8016', 1, 9, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"RT @mikeysmith: David Davis: “Theresa May is a good Prime Minister”\n\nAdam Boulton: “That’s like saying Richard Hammond is a great d… "', 'esnesy', 2523, 762, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"RT @EuroGuido: This morning @BarryGardiner said no we wont definitely leave the single market.\n\n5 hours later he says we will.… "', 'dawson_philippa', 90, 145, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"RT @OwenJones84: Heres the source, for those wondering: https://t.co/fQQKPJSQFJ Dont give Theresa May any pity. She deserves none."', '0MHaley', 161, 509, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"RT @chunkymark: Theresa Mays Tories Out Now!!! Jeremy Hunt stays in charge of NHS the utter contempt for the country is shocking https://t…"', 'DannyHamilton2', 783, 3919, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"@Geodan333 @MENnewsdesk @TRobinsonNewEra @jongaunt No they were cut by Theresa May and co. And they protect all cit… https://t.co/8usKwekYjk"', 'afterprohibends', 995, 1528, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"RT @AndyHearn09: Mandelson has really gone too far this time, he has no place in the Labour Party now."', 'Puzzfy', 189, 304, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"RT @itvnews: Queens Speech delayed as government thrashes out policy plans in power talks after #GE2017 https://t.co/p4YrKWp72w https://t.…"', 'klonokid', 1645, 2220, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"RT @liamyoung: This onslaught against young people will only embolden us. We will vote Labour next time in even greater numbers. Its our f…"', 'daisydewdrop', 329, 179, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"@YeWhoEnter @buchanan17 My view is it was a mixture of factors: students + hospital threats + excellent local campa… https://t.co/FDtmJLaKx0"', 'ijclark', 4479, 999, 0, 0
'Mon Jun 12 12:13:06 +0000 2017', '"Who is Theresa May’s new chief of staff Gavin Barwell? https://t.co/TOZFMDRutA https://t.co/D0CfvyzuLd"', 'TelePolitics', 48299, 1261, 0, 0
'Mon Jun 12 12:13:07 +0000 2017', '"RT @SteveClarke19: @SkyNews No this is rubbish, they distinctly said negotiations start in 11 days, Tories would never lie about something…"', 'SeanEachaidh', 396, 338, 0, 0
'Mon Jun 12 12:13:07 +0000 2017', '"RT @MayaGoodfellow: If youre thinking about feeling bad for Theresa May, take a look at this https://t.co/TiWDnGfjpK"', 'Pseudylus', 83, 45, 0, 0
'Mon Jun 12 12:13:07 +0000 2017', '"RT @Hepworthclare: Hmm *deals* with the DUP - May has effectively CURTAILED political careers of NEWLY elected Tory MPs in Scotland. IMO.…"', 'Jomdaisy', 105, 171, 0, 0
'Mon Jun 12 12:13:07 +0000 2017', '"RT @JeremyCorbyn4PM: Tory MPs are kicking off big time: Only thing missing from our manifesto was compulsory euthanasia for over 70s! htt…"', 'KnowleWestBoy69', 1373, 1232, 0, 0
'Mon Jun 12 12:13:07 +0000 2017', '"RT @montie: The Tory MP who predicted the Corbyn surge: @Halfon4Harlow (might be worth giving him a role in stopping it growing) https://t.…"', 'ZacharyLatif', 3843, 2756, 0, 0
'Mon Jun 12 12:13:07 +0000 2017', '"RT @johill54: The good news keeps on coming for Labour as the Corbyn surge goes ballistic https://t.co/FIinBeQ1XQ via @thecanarysays"', 'Peepo01Paula', 1152, 815, 0, 0
'Mon Jun 12 12:13:07 +0000 2017', '"RT @OwenJones84: Under Theresa May as Home Secretary, LGBT refugees had to film themselves having sex to prove they were LGBT. https://t.…"', 'maria_fenton', 75, 622, 0, 0
'Mon Jun 12 12:13:07 +0000 2017', '"RT @hrtbps: Theresa Mays incompetence has set Theresa May back. Labours benches are brimming with talented women. https://t.co/WV2MZNobGS"', 'BethanWarwick96', 265, 96, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"RT @Robert___Harris: Michael Gove on Theresa May: “I think she’s doing a fantastic job.” Shafts of exquisite comedy pierce the gloom https:…"', 'Adooron1970', 7, 29, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"RT @JeremyCorbyn4PM: Once again, Theresa May desperately putting the interests of herself before the people of this country. https://t.co/P…"', 'Jigsawman2014', 2106, 1428, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…"', 'Mungo_5', 1228, 804, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"RT @brianmoore666: It was defeated by a vote of 11 - 10 in cabinet. https://t.co/WDW5CZK6Sr"', 'TallAsHerEyes', 507, 468, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"RT @RosChappell: @SonicusSays Tariff Free Access (Hard Brexit) not same as being IN the Single Market. Labour wording misleading? Do… "', 'TerryEnga', 403, 96, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…"', 'prattlinggasbag', 836, 1939, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"RT @iainmartin1: @PCollinsTimes @ayeshahazarika @JackyHolyoake @MrTCHarris Something amazing, and appalling, happened. Stalinists to… "', 'RogerMcCormick1', 192, 357, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"RT @RedHotSquirrel: Labour LOST in 2010\nLabour LOST in 2015\nLabour LOST in 2017\n\nLabour should acknowledge reality."', 'WestminsterMole', 2077, 2784, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"RT @nickeardleybbc: Nicola Sturgeon says real questions over whether Theresa May can form govt given Queens Speech delay"', 'theSNP', 187793, 1785, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"RT @MichaelLCrick: Theresa Mays brought in talent from across the party line is a bit strange. The only person shes brought in so far i…"', 'jillbed', 257, 320, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"RT @JamesMelville: We should remember the tough week all those who visited a foodbank have had, and ask whether Theresa May could do i… "', 'FMac1917', 202, 258, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"@EveningStandard voices\n a cautious optimism….\n\nhttps://t.co/6Pqn7Kb6Sf https://t.co/K84xAPADsL"', 'BarbaraHewson', 318, 756, 0, 0
'Mon Jun 12 12:13:09 +0000 2017', '"RT @nickeardleybbc: Nicola Sturgeon says real questions over whether Theresa May can form govt given Queens Speech delay"', 'METAKNlGHT', 2656, 3315, 0, 0
'Mon Jun 12 12:13:09 +0000 2017', '"RT @ryanjohnbutcher: With the prospect of the Tories joining with the most homophobic political party in the UK, I ask gay Tories: are your…"', 'b4_sun', 33, 159, 0, 0
'Mon Jun 12 12:13:08 +0000 2017', '"Who is Theresa May’s new chief of staff Gavin Barwell? | https://t.co/GpWLVWESZ0"', 'ZABulletin', 1077, 0, 0, 0
'Mon Jun 12 12:13:09 +0000 2017', '"RT @charlottes1993: Delay to the Queens Speech is more proof that Theresa May should not be Prime Minister - just the beginning for her co…"', 'LTIceHockeyNerd', 626, 1157, 0, 0
'Mon Jun 12 12:13:09 +0000 2017', '"RT @jonsnowC4: Here we go..for those too young to remember. Portadown has been the scene of some very nasty stuff down the years. https://t…"', 'sproggar', 428, 200, 0, 0
'Mon Jun 12 12:13:09 +0000 2017', '"RT @imajsaclaimant: Owen Jones admits he got it wrong over Corbyn, saying he never shouldve listened to Labour MPs blaming him for de… "', 'tabs41', 990, 2059, 0, 0
